2021-04-05 20:09:30,439 :: plutusLogger | INFO | Adding index: inflation_index
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Interest payment: 178.58564964895422
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Principal payment: 4120.313311809483
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Outstanding amount: 101014.78688475226
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,491 :: plutusLogger | INFO | [STEP 18] Total expenditures: 62632.23
2021-04-05 20:09:30,491 :: plutusLogger | INFO | [STEP 18] Free cash: 363997.65
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Amount deposited: 363997.64683437377 to account "rado_current_account"
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Discount factor: 0.9779
2021-04-05 20:09:30,491 :: plutusLogger | INFO | [STEP 18] Discounted free cash: 355958.62
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] New outstanding value of account rado_current_account is: 338997.65 
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] New outstanding value of account rado_saving_account is: 475000.00 
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Real-estate price: 2069999.9999999986
2021-04-05 20:09:30,491 :: plutusLogger | DEBUG | [STEP 18] Real-estate price: 162992.1259842519
2021-04-05 20:09:30,491 :: plutusLogger | INFO | [STEP 18] Portfolio value: 2232992.13
2021-04-05 20:09:30,491 :: plutusLogger | INFO | 
2021-04-05 20:09:30,491 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 19 <<<<<<<
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Account "rado_current_account" value: 338997.64683437377
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] cash from PRIMARY current account "rado_current_account": 338997.65
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Account "rado_saving_account" value: 475000.0
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Share "rado_O2_share" value: 55541.666666666715
2021-04-05 20:09:30,492 :: plutusLogger | INFO | [STEP 19] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,492 :: plutusLogger | INFO | [STEP 19] Total cash: 448997.65
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from the current account: 0.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from the current account: 0.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Interest payment: 171.5867612836888
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Principal payment: 4127.312200174748
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Outstanding amount: 96887.47468457751
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,492 :: plutusLogger | DEBUG | [STEP 19] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,492 :: plutusLogger | INFO | [STEP 19] Total expenditures: 62632.23
2021-04-05 20:09:30,493 :: plutusLogger | INFO | [STEP 19] Free cash: 386365.41
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Amount deposited: 386365.414539582 to account "rado_current_account"
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Discount factor: 0.9767
2021-04-05 20:09:30,493 :: plutusLogger | INFO | [STEP 19] Discounted free cash: 377363.89
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] New outstanding value of account rado_current_account is: 361365.41 
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] New outstanding value of account rado_saving_account is: 500000.00 
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Real-estate price: 2084999.9999999986
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 19] Real-estate price: 164173.22834645663
2021-04-05 20:09:30,493 :: plutusLogger | INFO | [STEP 19] Portfolio value: 2249173.23
2021-04-05 20:09:30,493 :: plutusLogger | INFO | 
2021-04-05 20:09:30,493 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 20 <<<<<<<
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Account "rado_current_account" value: 361365.414539582
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] cash from PRIMARY current account "rado_current_account": 361365.41
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Account "rado_saving_account" value: 500000.0
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Share "rado_O2_share" value: 55833.33333333338
2021-04-05 20:09:30,493 :: plutusLogger | INFO | [STEP 20] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,493 :: plutusLogger | INFO | [STEP 20] Total cash: 471365.41
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Expenditures from the current account: 0.00
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,493 :: plutusLogger | DEBUG | [STEP 20] Expenditures from the current account: 0.00
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Interest payment: 164.5759843957207
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Principal payment: 4134.322977062717
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Outstanding amount: 92753.15170751479
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,494 :: plutusLogger | INFO | [STEP 20] Total expenditures: 62632.23
2021-04-05 20:09:30,494 :: plutusLogger | INFO | [STEP 20] Free cash: 408733.18
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Amount deposited: 408733.1822447902 to account "rado_current_account"
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Discount factor: 0.9755
2021-04-05 20:09:30,494 :: plutusLogger | INFO | [STEP 20] Discounted free cash: 398715.54
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] New outstanding value of account rado_current_account is: 383733.18 
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] New outstanding value of account rado_saving_account is: 525000.00 
2021-04-05 20:09:30,494 :: plutusLogger | DEBUG | [STEP 20] Real-estate price: 2099999.9999999986
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 20] Real-estate price: 165354.33070866135
2021-04-05 20:09:30,495 :: plutusLogger | INFO | [STEP 20] Portfolio value: 2265354.33
2021-04-05 20:09:30,495 :: plutusLogger | INFO | 
2021-04-05 20:09:30,495 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 21 <<<<<<<
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Account "rado_current_account" value: 383733.1822447902
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] cash from PRIMARY current account "rado_current_account": 383733.18
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Account "rado_saving_account" value: 525000.0
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Share "rado_O2_share" value: 56125.000000000044
2021-04-05 20:09:30,495 :: plutusLogger | INFO | [STEP 21] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,495 :: plutusLogger | INFO | [STEP 21] Total cash: 493733.18
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Expenditures from the current account: 0.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Expenditures from the current account: 0.00
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG | [STEP 21] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,495 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Interest payment: 157.55329879084704
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Principal payment: 4141.34566266759
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Outstanding amount: 88611.8060448472
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,496 :: plutusLogger | INFO | [STEP 21] Total expenditures: 62632.23
2021-04-05 20:09:30,496 :: plutusLogger | INFO | [STEP 21] Free cash: 431100.95
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Amount deposited: 431100.9499499984 to account "rado_current_account"
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Discount factor: 0.9743
2021-04-05 20:09:30,496 :: plutusLogger | INFO | [STEP 21] Discounted free cash: 420013.65
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] New outstanding value of account rado_current_account is: 406100.95 
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] New outstanding value of account rado_saving_account is: 550000.00 
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Real-estate price: 2114999.9999999986
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 21] Real-estate price: 166535.43307086607
2021-04-05 20:09:30,496 :: plutusLogger | INFO | [STEP 21] Portfolio value: 2281535.43
2021-04-05 20:09:30,496 :: plutusLogger | INFO | 
2021-04-05 20:09:30,496 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 22 <<<<<<<
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 22] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 22] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,496 :: plutusLogger | DEBUG | [STEP 22] Account "rado_current_account" value: 406100.9499499984
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] cash from PRIMARY current account "rado_current_account": 406100.95
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Account "rado_saving_account" value: 550000.0
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Share "rado_O2_share" value: 56416.666666666715
2021-04-05 20:09:30,497 :: plutusLogger | INFO | [STEP 22] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,497 :: plutusLogger | INFO | [STEP 22] Total cash: 516100.95
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Expenditures from the current account: 0.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Expenditures from the current account: 0.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG | [STEP 22] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,497 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Interest payment: 150.51868424056238
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Principal payment: 4148.380277217875
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Outstanding amount: 84463.42576762932
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,498 :: plutusLogger | INFO | [STEP 22] Total expenditures: 62632.23
2021-04-05 20:09:30,498 :: plutusLogger | INFO | [STEP 22] Free cash: 453468.72
2021-04-05 20:09:30,498 :: plutusLogger | DEBUG | [STEP 22] All funds withdrawn! from account rado_current_account
